id_str,user_id_str,in_reply_to_status_id_str,in_reply_to_user_id_str,created_at,in_reply_to_screen_name,source,user_name,user_screen_name,user_created_at,user_statuses_count,user_description,user_location,user_verified,user_followers_count,user_friends_count,user_url,text,entities_hashtags,entities_urls,entities_user_mentions,retweeted_status_id
997151635188211712,15313125,,,2018-05-17 16:27:30,,Twitter for Android,Suzanne W,BugladySuzanne,Thu Jul 03 22:14:13 +0000 2008,19424,"Entomologist (bugs) consultant for growers, greenhouses, nurseries, hydroponics & cannabis. Specializes in bio control/beneficial insects. Buglady Consulting.",PA,False,2769,1275,http://t.co/9o1pZ74MTs,That's how you build a bee house #pollinators #goodbugs #uf #bees @BarefootBugGuy #gardenchat https://t.co/AjE057Dpzs,"[{'text': 'pollinators', 'indices': [33, 45]}, {'text': 'goodbugs', 'indices': [46, 55]}, {'text': 'uf', 'indices': [56, 59]}, {'text': 'bees', 'indices': [60, 65]}, {'text': 'gardenchat', 'indices': [82, 93]}]",[],"[{'screen_name': 'BarefootBugGuy', 'name': 'Tom Weissling', 'id': 226749674, 'id_str': '226749674', 'indices': [66, 81]}]",
997151602837524480,45221487,,,2018-05-17 16:27:22,,Twitter for iPad,Clare Lockhart,SrClare,Sat Jun 06 21:47:30 +0000 2009,516,"Dogs, T.S. Eliot, Mozart,",Outer Hebrides,False,39,111,,"Join the Great British Bee Count
I've just spotted Banded White-Tailed Bumblebees in the Great British Bee Count. S… https://t.co/EyK3FoDczZ",[],"[{'url': 'https://t.co/EyK3FoDczZ', 'expanded_url': 'https://twitter.com/i/web/status/997151602837524480', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [117, 140]}]",[],
997151567668305921,899265866939813889,,,2018-05-17 16:27:14,,Twitter for Android,V4V,Varsha9119,Sun Aug 20 13:44:25 +0000 2017,13389,,,False,165,330,,"RT @FAOKnowledge: World Bee day is on Sunday 20th May! 

🔊 Ahead of the day check out our podcast on why more #bees means better food https…","[{'text': 'bees', 'indices': [110, 115]}]",[],"[{'screen_name': 'FAOKnowledge', 'name': 'FAO Knowledge', 'id': 453893556, 'id_str': '453893556', 'indices': [3, 16]}]",997137685734096896
997151508415344640,2905500269,,,2018-05-17 16:27:00,,Twitter for iPad,Andy Brown,VoteAndyBrown,Thu Dec 04 19:46:08 +0000 2014,16672,"3,743 votes Green Party Skipton Ripon 2017. District Councillor. Ex Director of Young People's Learning for Yorkshire, Beekeeper.",North Yorkshire,False,790,893,https://t.co/72ExDODsIM,RT @MattEAShardlow: BREAKING NEWS - Bayer and Syngenta lose court case challenging neonicotinoid ban - in future bees must only be exposed…,[],[],"[{'screen_name': 'MattEAShardlow', 'name': 'Matt Shardlow', 'id': 2282404970, 'id_str': '2282404970', 'indices': [3, 18]}]",997046703940423680
997151436126457856,807490429,,,2018-05-17 16:26:43,,TweetDeck,Duncan Lawie,lawiedc,Thu Sep 06 19:49:40 +0000 2012,3713,"Amateur naturalist, IT professional, science fiction fan, Antarctic afficionado",UK,False,206,512,,RT @MattEAShardlow: BREAKING NEWS - Bayer and Syngenta lose court case challenging neonicotinoid ban - in future bees must only be exposed…,[],[],"[{'screen_name': 'MattEAShardlow', 'name': 'Matt Shardlow', 'id': 2282404970, 'id_str': '2282404970', 'indices': [3, 18]}]",997046703940423680
997151413103874051,2477489533,,,2018-05-17 16:26:37,,Twitter for iPad,Julian Cribb,JulianCribb,Sun May 04 22:30:52 +0000 2014,29595,"Science author with a focus on major existential challenges for humanity: food security, climate, extinction & the poisoning of our Planet.",Canberra Australia,False,2645,1634,https://t.co/uBtk58HZEb,"RT @CECHR_UoD: Europe-wide pesticide ban to give bees a chance
https://t.co/rZHhcldbbR #neonicotinoids #neonics #Pesticides #pollinators #b…","[{'text': 'neonicotinoids', 'indices': [87, 102]}, {'text': 'neonics', 'indices': [103, 111]}, {'text': 'Pesticides', 'indices': [112, 123]}, {'text': 'pollinators', 'indices': [124, 136]}]","[{'url': 'https://t.co/rZHhcldbbR', 'expanded_url': 'https://newatlas.com/europe-pesticide-ban-bees/54415/', 'display_url': 'newatlas.com/europe-pestici…', 'indices': [63, 86]}]","[{'screen_name': 'CECHR_UoD', 'name': 'CECHR', 'id': 482133423, 'id_str': '482133423', 'indices': [3, 13]}]",994221451241836549
997151303108358151,899265866939813889,,,2018-05-17 16:26:11,,Twitter for Android,V4V,Varsha9119,Sun Aug 20 13:44:25 +0000 2017,13389,,,False,165,330,,"RT @CECHR_UoD: EU court upholds insecticide ban to protect bees
https://t.co/4Vza3uvc4d #neonicotinoids #neonics #Pesticides #pollinators #…","[{'text': 'neonicotinoids', 'indices': [88, 103]}, {'text': 'neonics', 'indices': [104, 112]}, {'text': 'Pesticides', 'indices': [113, 124]}, {'text': 'pollinators', 'indices': [125, 137]}]","[{'url': 'https://t.co/4Vza3uvc4d', 'expanded_url': 'https://www.swissinfo.ch/eng/eu-court-upholds-insecticide-ban-to-protect-bees/44125206', 'display_url': 'swissinfo.ch/eng/eu-court-u…', 'indices': [64, 87]}]","[{'screen_name': 'CECHR_UoD', 'name': 'CECHR', 'id': 482133423, 'id_str': '482133423', 'indices': [3, 13]}]",997123323057160193
997151289426501632,899265866939813889,,,2018-05-17 16:26:08,,Twitter for Android,V4V,Varsha9119,Sun Aug 20 13:44:25 +0000 2017,13389,,,False,165,330,,"RT @CECHR_UoD: Europe-wide pesticide ban to give bees a chance
https://t.co/rZHhcldbbR #neonicotinoids #neonics #Pesticides #pollinators #b…","[{'text': 'neonicotinoids', 'indices': [87, 102]}, {'text': 'neonics', 'indices': [103, 111]}, {'text': 'Pesticides', 'indices': [112, 123]}, {'text': 'pollinators', 'indices': [124, 136]}]","[{'url': 'https://t.co/rZHhcldbbR', 'expanded_url': 'https://newatlas.com/europe-pesticide-ban-bees/54415/', 'display_url': 'newatlas.com/europe-pestici…', 'indices': [63, 86]}]","[{'screen_name': 'CECHR_UoD', 'name': 'CECHR', 'id': 482133423, 'id_str': '482133423', 'indices': [3, 13]}]",994221451241836549
997151194362667008,1884004573,,,2018-05-17 16:25:45,,Twitter for Android,Jean D' Amour Musaby,DMusaby,Thu Sep 19 18:24:45 +0000 2013,165,,,False,15,176,,"RT @FAOKnowledge: World Bee day is on Sunday 20th May! 

🔊 Ahead of the day check out our podcast on why more #bees means better food https…","[{'text': 'bees', 'indices': [110, 115]}]",[],"[{'screen_name': 'FAOKnowledge', 'name': 'FAO Knowledge', 'id': 453893556, 'id_str': '453893556', 'indices': [3, 16]}]",997137685734096896
997151083515596802,2973118894,,,2018-05-17 16:25:19,,Twitter for Android,Peter Bieler,PeterBieler,Sun Jan 11 13:56:54 +0000 2015,60,"Development Cooperation, global issues, and food security. My tweets engage only myself #foodsecurity  #policy #agriculture #AidWorks",Schweiz,False,16,25,https://t.co/qsmYZXNXht,"RT @apimondiabees: 75% of the world's food crops depend at least in part on #pollination.

#WorldBeeDay is celebrated on 20 May 

#bees #ho…","[{'text': 'pollination', 'indices': [76, 88]}, {'text': 'WorldBeeDay', 'indices': [91, 103]}, {'text': 'bees', 'indices': [130, 135]}]",[],"[{'screen_name': 'apimondiabees', 'name': 'Apimondia Bees', 'id': 3233034477, 'id_str': '3233034477', 'indices': [3, 17]}]",997091232596811776
997151072136384513,712609766577668096,,,2018-05-17 16:25:16,,Twitter for Android,Isabel Denis,IsabelDenis4,Wed Mar 23 11:59:42 +0000 2016,359,,,False,14,162,,"RT @FAOKnowledge: World Bee day is on Sunday 20th May! 

🔊 Ahead of the day check out our podcast on why more #bees means better food https…","[{'text': 'bees', 'indices': [110, 115]}]",[],"[{'screen_name': 'FAOKnowledge', 'name': 'FAO Knowledge', 'id': 453893556, 'id_str': '453893556', 'indices': [3, 16]}]",997137685734096896
997151018369593344,1191500480,,,2018-05-17 16:25:03,,Twitter for iPhone,Coventry Updates,CoventryUpdate,Sun Feb 17 23:47:21 +0000 2013,1820114,"All the latest updates and news on Coventry traffic, road closures, newsflashes and stories.",Coventry,False,10106,274,,"RT @thebeeproject_: In case you've missed our fabulous trailer, here it is:  https://t.co/FBTgW506wn
Soon to be @DerbyTheatre and @Belgrade…",[],"[{'url': 'https://t.co/FBTgW506wn', 'expanded_url': 'https://www.youtube.com/watch?v=MJgMU9DGPHU', 'display_url': 'youtube.com/watch?v=MJgMU9…', 'indices': [77, 100]}]","[{'screen_name': 'thebeeproject_', 'name': 'The Bee Project', 'id': 843813795478814720, 'id_str': '843813795478814720', 'indices': [3, 18]}, {'screen_name': 'DerbyTheatre', 'name': 'Derby Theatre', 'id': 216437089, 'id_str': '216437089', 'indices': [112, 125]}]",997106210041159680
997150965097795584,1427306744,,,2018-05-17 16:24:50,,Twitter Web Client,Dave Goulson,DaveGoulson,Tue May 14 08:17:02 +0000 2013,8909,"Professor of #Biology, specializing in #bumblebees. Author of: A Sting in the Tale; A Buzz in the Meadow; Bee Quest. Youtube: https://t.co/fEGSoXoj0f",University of Sussex,False,10384,1171,http://t.co/N8bhnYDLEA,RT @MattEAShardlow: BREAKING NEWS - Bayer and Syngenta lose court case challenging neonicotinoid ban - in future bees must only be exposed…,[],[],"[{'screen_name': 'MattEAShardlow', 'name': 'Matt Shardlow', 'id': 2282404970, 'id_str': '2282404970', 'indices': [3, 18]}]",997046703940423680
997150803080220672,39219295,,,2018-05-17 16:24:12,,Twitter Web Client,Leandra Gebrakedan,purplelionness,Mon May 11 08:56:55 +0000 2009,46375,"Campaigning against sweat shops , Raising awareness on the amount of soft power that is used to influence developing countries (Leandra Charity on Facebook)",Uk,False,1808,1147,,"RT @friends_earth: 🐝 You did it! Huge moment for our #bees!! 🐝

Bee-harming neonicotinoids are no more – the EU has banned them for all out…","[{'text': 'bees', 'indices': [53, 58]}]",[],"[{'screen_name': 'friends_earth', 'name': 'Friends of the Earth', 'id': 20329672, 'id_str': '20329672', 'indices': [3, 17]}]",989795781048664064
997150779504054272,53321746,,,2018-05-17 16:24:06,,Twitter for iPhone,John Dawson,PhotodaysJohn,Fri Jul 03 07:14:05 +0000 2009,21,"John is a part time freelance photographer, with a good selection of images.
Producing photographic images to share worldwide.","Sheffield, United Kingdom",False,30,92,,RT @steel_valley: Help our British bees by joining @friends_earth with their #GreatBritishBeeCount  from 17/5 to 30/6 https://t.co/SLlzIQWs…,"[{'text': 'GreatBritishBeeCount', 'indices': [77, 98]}]",[],"[{'screen_name': 'steel_valley', 'name': 'Steel Valley Project', 'id': 3365724167, 'id_str': '3365724167', 'indices': [3, 16]}, {'screen_name': 'friends_earth', 'name': 'Friends of the Earth', 'id': 20329672, 'id_str': '20329672', 'indices': [51, 65]}]",997069440264044545
997150669617418242,3026489962,,,2018-05-17 16:23:40,,Twitter for iPhone,Geoff Sansome,HawfordFarm,Mon Feb 09 13:25:32 +0000 2015,311,"Head of Agriculture: Natural England, farmer, Nuffield Scholar, interested in the past and hopeful for the future. All views mine alone.","Worcester, England",False,201,207,,I once grew Borage over 40 years ago. Still with us and taking over! But good for bees and apparently great in Pimm… https://t.co/e4PJ1HLkNz,[],"[{'url': 'https://t.co/e4PJ1HLkNz', 'expanded_url': 'https://twitter.com/i/web/status/997150669617418242', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [117, 140]}]",[],
997150645315497984,2477489533,,,2018-05-17 16:23:34,,Twitter for iPad,Julian Cribb,JulianCribb,Sun May 04 22:30:52 +0000 2014,29595,"Science author with a focus on major existential challenges for humanity: food security, climate, extinction & the poisoning of our Planet.",Canberra Australia,False,2645,1634,https://t.co/uBtk58HZEb,"RT @FAOKnowledge: World Bee day is on Sunday 20th May! 

🔊 Ahead of the day check out our podcast on why more #bees means better food https…","[{'text': 'bees', 'indices': [110, 115]}]",[],"[{'screen_name': 'FAOKnowledge', 'name': 'FAO Knowledge', 'id': 453893556, 'id_str': '453893556', 'indices': [3, 16]}]",997137685734096896
997150622959964161,2235191251,,,2018-05-17 16:23:29,,Twitter for Android,#ClimateJustice,1o5CleanEnergy,Sat Dec 07 23:25:02 +0000 2013,321,#1o5C @1o5Climate @ClimateLitigate #ClimateJustice #JusticeClimatique #JusticiaClimática #Sustainable #Community #Renewable #CleanEnergy,#1o5C #Global #Emergency,False,24175,26572,,RT @PoMScheme: Congratulations on the launch of this year's #GreatBritishBeeCount from @friends_earth which is linking with PoMS to gather…,"[{'text': 'GreatBritishBeeCount', 'indices': [60, 81]}]",[],"[{'screen_name': 'PoMScheme', 'name': 'UK Pollinator Monitoring Scheme', 'id': 958633654850383872, 'id_str': '958633654850383872', 'indices': [3, 13]}, {'screen_name': 'friends_earth', 'name': 'Friends of the Earth', 'id': 20329672, 'id_str': '20329672', 'indices': [87, 101]}]",997126003318247429
997150542832029696,52009141,,,2018-05-17 16:23:10,,Twitter for Android,Kathambi Kaaria ❤🌍❤,KKaaria,Mon Jun 29 09:22:31 +0000 2009,15971,"Entrepreneur. #Sustainability #PPPs #ClimateChange #Data #Policy #Environment.  Yogi. Bibliophile. Pluviophile. ♥'s Hugs, Laughter, Trees, Animals, Fireworks.","Nairobi, Kenya",False,1260,724,https://t.co/bRN9Bgtda1,RT @friends_earth: Breaking 🐝 news... EU Court of Justice confirms partial #neonics pesticide ban in 2013 was the right decision to protect…,"[{'text': 'neonics', 'indices': [75, 83]}]",[],"[{'screen_name': 'friends_earth', 'name': 'Friends of the Earth', 'id': 20329672, 'id_str': '20329672', 'indices': [3, 17]}]",997073194963144704
997150256310771712,532408038,997144541932212225,1384851770,2018-05-17 16:22:01,viewreader,Twitter for Android,Bolshie Bear,BolshieBear,Wed Mar 21 15:38:29 +0000 2012,155906,"I'm not all that bolshie, depends if you're annoying me, and I'm not really a bear either ....but I do have epilepsy and I do love cats and bees.",,False,4579,3675,,@viewreader @friends_earth Thank you....can't say it's easy!!,[],[],"[{'screen_name': 'viewreader', 'name': 'sue pankhurst', 'id': 1384851770, 'id_str': '1384851770', 'indices': [0, 11]}, {'screen_name': 'friends_earth', 'name': 'Friends of the Earth', 'id': 20329672, 'id_str': '20329672', 'indices': [12, 26]}]",
997150171568881664,285306691,,,2018-05-17 16:21:41,,Twitter Web Client,Trent Wilkie,thetrentwilkie,Wed Apr 20 22:37:53 +0000 2011,16581,Journalist - performer - outdoor nerd.,Alberta,True,2202,998,https://t.co/r4AxOrTvGb,"RT @onebandoflight: Just saw two giant bumblebees about to mate. Out of nowhere, my dog jumped up and ate one. Right out of the air. The ot…",[],[],"[{'screen_name': 'onebandoflight', 'name': 'Christopher Stanton', 'id': 263328010, 'id_str': '263328010', 'indices': [3, 18]}]",997148454840397824
997150132918513664,735147494385025024,,,2018-05-17 16:21:32,,Twitter for iPhone,Ben Thomas,Benthomas_1983,Tue May 24 16:36:35 +0000 2016,746,Music Comedians,,False,29,68,,RT @friends_earth: 🐝 The #GreatBritishBeeCount is go! Download the app for #Android or #iPhone – search for ‘Great British Bee Count’ or ch…,"[{'text': 'GreatBritishBeeCount', 'indices': [25, 46]}, {'text': 'Android', 'indices': [75, 83]}, {'text': 'iPhone', 'indices': [87, 94]}]",[],"[{'screen_name': 'friends_earth', 'name': 'Friends of the Earth', 'id': 20329672, 'id_str': '20329672', 'indices': [3, 17]}]",997024095127646210
997149818865643520,207353507,,,2018-05-17 16:20:17,,Twitter for iPhone,Gaby Cervantes,Gabceral,Mon Oct 25 03:52:47 +0000 2010,21194,"Fan de mis hijos, me encanta el ejercicio y amo a Panchito!",Ciudad de México,False,252,614,,"RT @Avaaz: THE #BEES WON !! Europe just voted for a ban on bee-killing pesticides, after millions signed petitions, marched, and flooded mi…","[{'text': 'BEES', 'indices': [15, 20]}]",[],"[{'screen_name': 'Avaaz', 'name': 'Avaaz', 'id': 2553151, 'id_str': '2553151', 'indices': [3, 9]}]",989829918132449285
997149747210223617,78892811,,,2018-05-17 16:20:00,,TweetDeck,Farms.com Ontario Ag,OntAg,Thu Oct 01 12:39:09 +0000 2009,33542,"https://t.co/g3Ajy1OKQS Ontario Agriculture news/markets. Visit https://t.co/g3Ajy1OKQS for #ag blogs, videos, classifieds, mach. listings @BetterFarmingON @AgCareers #AgBuyersGuide #OntAg","Ontario, Canada info@farms.com",False,23655,25652,https://t.co/5RqqtnlDrE,Today's newsletter features an article on how Ontario beekeepers may have had the highest winter losses ever. With… https://t.co/SPfIoXIfyr,[],"[{'url': 'https://t.co/SPfIoXIfyr', 'expanded_url': 'https://twitter.com/i/web/status/997149747210223617', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [116, 139]}]",[],
997149568860065792,808540794554617856,,,2018-05-17 16:19:18,,Twitter for Android,Jose Walter Torres,WalterHandall,Tue Dec 13 05:15:22 +0000 2016,10033,,,False,64,530,,"RT @FAOKnowledge: World Bee day is on Sunday 20th May! 

🔊 Ahead of the day check out our podcast on why more #bees means better food https…","[{'text': 'bees', 'indices': [110, 115]}]",[],"[{'screen_name': 'FAOKnowledge', 'name': 'FAO Knowledge', 'id': 453893556, 'id_str': '453893556', 'indices': [3, 16]}]",997137685734096896
997149444876505089,145174099,,,2018-05-17 16:18:48,,Twitter Web Client,Fiona Rogers,rogersfmo,Tue May 18 08:54:06 +0000 2010,860,"Grandmother, retired teacher, sailor, dog owner, committed environmental campaigner.",Lymington,False,161,269,,"RT @friends_earth: ⚡️The government wants to drastically relax the planning permissions required for #fracking companies to drill. 

This w…","[{'text': 'fracking', 'indices': [101, 110]}]",[],"[{'screen_name': 'friends_earth', 'name': 'Friends of the Earth', 'id': 20329672, 'id_str': '20329672', 'indices': [3, 17]}]",997117772898471936
997149352304021504,55207471,,,2018-05-17 16:18:26,,Twitter for iPhone,Miriam Dalli MEP,Miriamdalli,Thu Jul 09 11:19:06 +0000 2009,10760,"MEP for #Malta and #Gozo, @PL_Malta, S&D @TheProgressives, Member of @EP_Environment, @EP_Petitions, @EP_Industry, @EP_Justice. Rt not an endorsement",Malta and Gozo,True,7928,1997,https://t.co/2HUw7GOSkP,RT @TheProgressives: 🐝✅ We welcome the decision of the EU Court to to validate the restrictions introduced in 2013 on the insecticides clot…,[],[],"[{'screen_name': 'TheProgressives', 'name': 'S&D Group', 'id': 19287037, 'id_str': '19287037', 'indices': [3, 19]}]",997149224730071040
997149342455746562,899927141537677313,,,2018-05-17 16:18:24,,Twitter Web Client,Digital Greenhouse,greenhouseai,Tue Aug 22 09:32:05 +0000 2017,34,"#AI #ML research facility, part of Cambridge Consultants","Cambridge, England",False,81,322,https://t.co/mqtosP74qX,"RT @CambConsultants: Five years after the EU restricted their use, neonics are now banned in all outdoor crop applications. Why are neonics…",[],[],"[{'screen_name': 'CambConsultants', 'name': 'CambridgeConsultants', 'id': 81863509, 'id_str': '81863509', 'indices': [3, 19]}]",996704326935633920
